"","nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq","diff_lwage","diff_union"
"3785",9752,1980,0,0,0,0,0,2,0,0,0,2155,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.24548578262329,0,0,0,0,0,0,0,4,NA,NA
"3786",9752,1981,0,0,0,0,0,3,0,0,0,4455,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1.97170889377594,1,0,0,0,0,0,0,9,-0.273776888847351,0
"3787",9752,1982,0,0,1,0,0,4,0,0,0,3630,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.23225092887878,0,1,0,0,0,0,0,16,0.260542035102844,0
"3788",9752,1983,0,0,0,0,0,5,0,0,0,4256,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.5543475151062,0,0,1,0,0,0,0,25,0.322096586227417,0
"3789",9752,1984,0,0,0,0,0,6,0,0,0,3830,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,2.90464091300964,0,0,0,1,0,0,0,36,0.350293397903442,0
"3790",9752,1985,0,0,0,0,0,7,0,0,0,3480,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.96610569953918,0,0,0,0,1,0,0,49,0.061464786529541,0
"3791",9752,1986,0,0,0,0,0,8,0,0,0,3330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,2.99008822441101,0,0,0,0,0,1,0,64,0.0239825248718262,0
"3792",9752,1987,0,0,0,0,0,9,0,0,0,2780,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.13165354728699,0,0,0,0,0,0,1,81,0.141565322875977,0
"3793",9776,1980,0,0,0,0,0,3,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,2.28090858459473,0,0,0,0,0,0,0,9,NA,NA
"3794",9776,1981,0,0,0,0,0,4,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.04022073745728,1,0,0,0,0,0,0,16,-0.240687847137451,1
"3795",9776,1982,0,0,0,0,0,5,0,1,0,2360,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.20606350898743,0,1,0,0,0,0,0,25,0.165842771530151,0
"3796",9776,1983,0,0,0,0,0,6,0,1,0,2168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.37712001800537,0,0,1,0,0,0,0,36,0.171056509017944,0
"3797",9776,1984,0,0,0,0,0,7,0,1,0,1160,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.24641919136047,0,0,0,1,0,0,0,49,-0.130700826644897,0
"3798",9776,1985,0,0,0,0,0,8,0,1,0,2426,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,1.94058990478516,0,0,0,0,1,0,0,64,-0.305829286575317,0
"3799",9776,1986,0,0,0,0,0,9,0,1,0,2496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.25671982765198,0,0,0,0,0,1,0,81,0.316129922866821,0
"3800",9776,1987,0,0,0,0,0,10,0,1,0,2496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.21775388717651,0,0,0,0,0,0,1,100,-0.0389659404754639,0
"3801",9786,1980,0,0,0,0,0,2,0,1,0,2340,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.66668879985809,0,0,0,0,0,0,0,4,NA,NA
"3802",9786,1981,0,0,0,0,0,3,0,1,0,2130,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.70858192443848,1,0,0,0,0,0,0,9,0.0418931245803833,0
"3803",9786,1982,0,0,0,0,0,4,0,1,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.85940194129944,0,1,0,0,0,0,0,16,0.150820016860962,0
"3804",9786,1983,0,0,0,0,0,5,0,1,0,2376,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.82113718986511,0,0,1,0,0,0,0,25,-0.0382647514343262,0
"3805",9786,1984,0,0,0,0,0,6,0,1,0,2112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.91022503376007,0,0,0,1,0,0,0,36,0.0890878438949585,-1
"3806",9786,1985,0,0,0,0,0,7,0,1,0,2176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.8749920129776,0,0,0,0,1,0,0,49,-0.0352330207824707,0
"3807",9786,1986,0,0,0,0,0,8,0,1,0,2227,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.92272913455963,0,0,0,0,0,1,0,64,0.0477371215820312,0
"3808",9786,1987,0,0,0,0,0,9,0,1,0,2202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.09888029098511,0,0,0,0,0,0,1,81,0.176151156425476,0
"3809",9791,1980,0,0,0,1,0,1,0,0,0,1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0.817682981491089,0,0,0,0,0,0,0,1,NA,NA
"3810",9791,1981,0,0,1,0,0,2,0,0,0,2955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.77279931306839,1,0,0,0,0,0,0,4,-0.044883668422699,0
"3811",9791,1982,0,0,1,0,0,3,0,0,0,2568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1.16958892345428,0,1,0,0,0,0,0,9,0.396789610385895,0
"3812",9791,1983,0,0,1,0,0,4,0,0,0,2582,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-0.164762750267982,0,0,1,0,0,0,0,16,-1.33435167372227,0
"3813",9791,1984,0,0,1,0,0,5,0,0,0,2140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.57039928436279,0,0,0,1,0,0,0,25,2.73516203463078,0
"3814",9791,1985,0,0,1,0,0,6,0,0,0,2540,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.58781695365906,0,0,0,0,1,0,0,36,0.0174176692962646,0
"3815",9791,1986,0,0,1,0,0,7,0,0,0,3110,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.54761219024658,0,0,0,0,0,1,0,49,-0.0402047634124756,0
"3816",9791,1987,0,0,1,0,0,8,0,0,0,4110,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.51752805709839,0,0,0,0,0,0,1,64,-0.0300841331481934,0
"3817",9794,1980,0,0,0,0,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,0,1.52496063709259,0,0,0,0,0,0,0,9,NA,NA
"3818",9794,1981,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,0,1.60943794250488,1,0,0,0,0,0,0,16,0.0844773054122925,0
"3819",9794,1982,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,0,1.61979472637177,0,1,0,0,0,0,0,25,0.0103567838668823,0
"3820",9794,1983,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,1,1.65055179595947,0,0,1,0,0,0,0,36,0.0307570695877075,1
"3821",9794,1984,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,1,1.54901504516602,0,0,0,1,0,0,0,49,-0.101536750793457,0
"3822",9794,1985,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,1,1.76596176624298,0,0,0,0,1,0,0,64,0.216946721076965,0
"3823",9794,1986,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,1.74589419364929,0,0,0,0,0,1,0,81,-0.020067572593689,0
"3824",9794,1987,0,0,0,0,0,10,0,0,0,1295,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,1,2.18078541755676,0,0,0,0,0,0,1,100,0.434891223907471,0
"3825",9810,1980,1,0,0,0,0,2,0,1,0,3444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1.25121855735779,0,0,0,0,0,0,0,4,NA,NA
"3826",9810,1981,0,0,0,0,0,3,0,1,0,3120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.361790031194687,1,0,0,0,0,0,0,9,-0.889428526163101,0
"3827",9810,1982,1,0,0,0,0,4,0,1,0,3570,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1.70035195350647,0,1,0,0,0,0,0,16,1.33856192231178,0
"3828",9810,1983,0,0,0,0,0,5,0,1,0,3730,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1.07683122158051,0,0,1,0,0,0,0,25,-0.623520731925964,0
"3829",9810,1984,1,0,0,0,0,6,0,1,0,3744,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1.03022122383118,0,0,0,1,0,0,0,36,-0.0466099977493286,0
"3830",9810,1985,1,0,0,0,0,7,0,1,0,3964,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1.00329303741455,0,0,0,0,1,0,0,49,-0.026928186416626,0
"3831",9810,1986,1,0,0,0,0,8,0,1,0,4044,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0.898706257343292,0,0,0,0,0,1,0,64,-0.104586780071259,0
"3832",9810,1987,0,0,0,0,0,9,0,1,0,3963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.39079892635345,0,0,0,0,0,0,1,81,0.492092669010162,0
"3833",9846,1980,0,0,0,0,0,3,0,1,0,2610,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.09806799888611,0,0,0,0,0,0,0,9,NA,NA
"3834",9846,1981,0,0,0,0,0,4,0,1,0,2796,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.35958456993103,1,0,0,0,0,0,0,16,0.261516571044922,0
"3835",9846,1982,0,0,0,0,0,5,0,1,0,2296,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.10252833366394,0,1,0,0,0,0,0,25,-0.25705623626709,0
"3836",9846,1983,0,0,0,0,0,6,0,1,0,2602,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.9477846622467,0,0,1,0,0,0,0,36,-0.154743671417236,0
"3837",9846,1984,0,0,0,0,0,7,0,1,0,2856,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.05863952636719,0,0,0,1,0,0,0,49,0.110854864120483,0
"3838",9846,1985,0,0,0,0,0,8,0,1,0,2370,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.30041599273682,0,0,0,0,1,0,0,64,0.241776466369629,0
"3839",9846,1986,0,0,0,1,0,9,0,1,0,920,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0.924034953117371,0,0,0,0,0,1,0,81,-1.37638103961945,0
"3840",9846,1987,0,0,0,0,0,10,0,1,0,2520,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.3135449886322,0,0,0,0,0,0,1,100,1.38951003551483,1
"3841",9859,1980,0,0,0,0,0,4,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,1.44799959659576,0,0,0,0,0,0,0,16,NA,NA
"3842",9859,1981,0,0,0,0,0,5,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,1.4983344078064,1,0,0,0,0,0,0,25,0.0503348112106323,0
"3843",9859,1982,0,0,0,0,0,6,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,1,1.54740250110626,0,1,0,0,0,0,0,36,0.0490680932998657,0
"3844",9859,1983,0,0,0,0,0,7,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,1,-0.790987253189087,0,0,1,0,0,0,0,49,-2.33838975429535,0
"3845",9859,1984,0,0,0,0,0,8,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,1,1.8003294467926,0,0,0,1,0,0,0,64,2.59131669998169,0
"3846",9859,1985,0,0,0,0,0,9,0,1,0,3802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,1.40792489051819,0,0,0,0,1,0,0,81,-0.392404556274414,0
"3847",9859,1986,0,0,0,0,0,10,0,1,0,2556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,1.53981852531433,0,0,0,0,0,1,0,100,0.131893634796143,0
"3848",9859,1987,0,0,0,0,0,11,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,1,1.7609955072403,0,0,0,0,0,0,1,121,0.221176981925964,0
"3849",9868,1980,0,0,0,0,0,2,0,1,0,1433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.22276031970978,0,0,0,0,0,0,0,4,NA,NA
"3850",9868,1981,0,0,0,0,0,3,0,1,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.17118299007416,1,0,0,0,0,0,0,9,-0.0515773296356201,0
"3851",9868,1982,0,0,0,0,0,4,0,1,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.23374497890472,0,1,0,0,0,0,0,16,0.0625619888305664,0
"3852",9868,1983,0,0,0,0,0,5,0,1,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.20411312580109,0,0,1,0,0,0,0,25,-0.0296318531036377,0
"3853",9868,1984,0,0,0,0,0,6,0,1,0,2482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.21816754341125,0,0,0,1,0,0,0,36,0.0140544176101685,0
"3854",9868,1985,0,0,0,0,0,7,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.23250949382782,0,0,0,0,1,0,0,49,0.0143419504165649,0
"3855",9868,1986,0,0,0,0,0,8,0,1,0,1976,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.30471098423004,0,0,0,0,0,1,0,64,0.0722014904022217,0
"3856",9868,1987,0,0,0,0,0,9,0,1,0,1946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1.36805510520935,0,0,0,0,0,0,1,81,0.0633441209793091,1
"3857",9876,1980,0,0,0,0,0,4,0,1,0,2620,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.77680897712708,0,0,0,0,0,0,0,16,NA,NA
"3858",9876,1981,0,0,0,0,0,5,0,1,0,2697,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.82923889160156,1,0,0,0,0,0,0,25,0.0524299144744873,0
"3859",9876,1982,0,0,0,0,0,6,0,1,0,2839,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.78488445281982,0,1,0,0,0,0,0,36,-0.0443544387817383,0
"3860",9876,1983,0,0,0,0,0,7,0,1,0,3090,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.92431402206421,0,0,1,0,0,0,0,49,0.139429569244385,0
"3861",9876,1984,0,0,0,0,0,8,0,1,0,2838,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.09573364257812,0,0,0,1,0,0,0,64,0.171419620513916,0
"3862",9876,1985,0,0,0,0,0,9,0,1,0,3222,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.93920946121216,0,0,0,0,1,0,0,81,-0.156524181365967,0
"3863",9876,1986,0,0,0,0,0,10,0,1,0,2964,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.18270182609558,0,0,0,0,0,1,0,100,0.243492364883423,0
"3864",9876,1987,0,0,0,0,0,11,0,1,0,3015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.13420391082764,0,0,0,0,0,0,1,121,-0.0484979152679443,0
"3865",9883,1980,0,0,0,0,0,2,0,1,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.06318521499634,0,0,0,0,0,0,0,4,NA,NA
"3866",9883,1981,0,0,0,0,0,3,0,1,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,-0.262364268302917,1,0,0,0,0,0,0,9,-2.32554948329926,0
"3867",9883,1982,0,0,0,0,0,4,0,1,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.27829003334045,0,1,0,0,0,0,0,16,2.54065430164337,0
"3868",9883,1983,0,0,0,0,0,5,0,1,0,2120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.26597762107849,0,0,1,0,0,0,0,25,-0.0123124122619629,-1
"3869",9883,1984,0,0,0,0,0,6,0,1,0,3400,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.00206899642944,0,0,0,1,0,0,0,36,-0.263908624649048,0
"3870",9883,1985,0,0,0,0,0,7,0,1,0,2520,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.55072474479675,0,0,0,0,1,0,0,49,0.54865574836731,0
"3871",9883,1986,0,0,0,0,0,8,0,1,0,2970,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.37052941322327,0,0,0,0,0,1,0,64,-0.180195331573486,0
"3872",9883,1987,0,0,0,0,0,9,0,1,0,2460,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.49891066551208,0,0,0,0,0,0,1,81,0.128381252288818,0
"3873",9889,1980,0,0,1,0,0,2,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.91800320148468,0,0,0,0,0,0,0,4,NA,NA
"3874",9889,1981,0,0,1,0,0,3,0,0,0,2120,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.73349058628082,1,0,0,0,0,0,0,9,-0.184512615203857,0
"3875",9889,1982,0,0,1,0,0,4,0,0,0,2270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.93956363201141,0,1,0,0,0,0,0,16,0.206073045730591,0
"3876",9889,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2.17169713973999,0,0,1,0,0,0,0,25,0.232133507728577,0
"3877",9889,1984,0,0,1,0,0,6,0,0,0,2280,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2.31465768814087,0,0,0,1,0,0,0,36,0.142960548400879,0
"3878",9889,1985,0,0,0,0,0,7,0,0,0,2130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2.4627537727356,0,0,0,0,1,0,0,49,0.148096084594727,0
"3879",9889,1986,0,0,1,0,0,8,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2.62828350067139,0,0,0,0,0,1,0,64,0.165529727935791,0
"3880",9889,1987,0,0,1,0,0,9,0,0,0,2272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2.66008949279785,0,0,0,0,0,0,1,81,0.0318059921264648,0
"3881",9901,1980,0,0,0,0,0,4,0,1,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.99897229671478,0,0,0,0,0,0,0,16,NA,NA
"3882",9901,1981,0,0,0,0,0,5,0,1,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.65025985240936,1,0,0,0,0,0,0,25,-0.34871244430542,0
"3883",9901,1982,0,0,0,0,0,6,0,1,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.3519104719162,0,1,0,0,0,0,0,36,-0.298349380493164,0
"3884",9901,1983,0,0,0,0,0,7,0,1,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,1,1.60640680789948,0,0,1,0,0,0,0,49,0.254496335983276,1
"3885",9901,1984,0,0,0,0,0,8,0,1,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,1,1.84960043430328,0,0,0,1,0,0,0,64,0.243193626403809,0
"3886",9901,1985,0,0,0,0,0,9,0,1,0,2285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.77732419967651,0,0,0,0,1,0,0,81,-0.07227623462677,-1
"3887",9901,1986,0,0,0,0,0,10,0,1,0,3215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.88579893112183,0,0,0,0,0,1,0,100,0.108474731445312,0
"3888",9901,1987,0,0,0,0,0,11,0,1,0,3540,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.02246737480164,0,0,0,0,0,0,1,121,0.13666844367981,0
"3889",9936,1980,0,0,0,0,0,3,0,1,0,2280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.53851354122162,0,0,0,0,0,0,0,9,NA,NA
"3890",9936,1981,0,0,0,0,0,4,0,1,0,3302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.25647675991058,1,0,0,0,0,0,0,16,-0.282036781311035,0
"3891",9936,1982,0,0,0,1,0,5,0,1,0,2185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.70579397678375,0,1,0,0,0,0,0,25,0.449317216873169,0
"3892",9936,1983,0,0,0,1,0,6,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9485536813736,0,0,1,0,0,0,0,36,0.242759704589844,0
"3893",9936,1984,0,0,0,0,0,7,0,1,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.36942386627197,0,0,0,1,0,0,0,49,0.420870184898376,1
"3894",9936,1985,0,0,0,1,0,8,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.56446957588196,0,0,0,0,1,0,0,64,0.195045709609985,0
"3895",9936,1986,0,0,0,1,0,9,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.67980647087097,0,0,0,0,0,1,0,81,0.115336894989014,0
"3896",9936,1987,0,0,0,0,0,10,0,1,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.78684830665588,0,0,0,0,0,0,1,100,0.107041835784912,0
"3897",9964,1980,0,0,0,0,0,4,0,1,0,2248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0.859500885009766,0,0,0,0,0,0,0,16,NA,NA
"3898",9964,1981,0,0,0,0,0,5,0,1,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.44238388538361,1,0,0,0,0,0,0,25,0.58288300037384,0
"3899",9964,1982,0,0,0,0,0,6,0,1,0,2752,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.14484012126923,0,1,0,0,0,0,0,36,-0.29754376411438,0
"3900",9964,1983,0,0,0,0,0,7,0,1,0,2248,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.51420569419861,0,0,1,0,0,0,0,49,0.369365572929382,0
"3901",9964,1984,0,0,0,0,0,8,0,1,1,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.83955013751984,0,0,0,1,0,0,0,64,0.325344443321228,0
"3902",9964,1985,0,0,0,0,0,9,0,1,0,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.80518245697021,0,0,0,0,1,0,0,81,-0.0343676805496216,0
"3903",9964,1986,0,0,0,0,0,10,0,1,0,2510,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1.55797934532166,0,0,0,0,0,1,0,100,-0.24720311164856,0
"3904",9964,1987,0,0,0,0,0,11,0,1,0,2300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1.60638701915741,0,0,0,0,0,0,1,121,0.0484076738357544,0
"3905",10043,1980,1,0,0,0,0,4,0,1,0,3040,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.4739750623703,0,0,0,0,0,0,0,16,NA,NA
"3906",10043,1981,1,0,0,0,0,5,0,1,0,3060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0.450201004743576,1,0,0,0,0,0,0,25,-1.02377405762672,0
"3907",10043,1982,1,0,0,0,0,6,0,1,0,2262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0924941450357437,0,1,0,0,0,0,0,36,-0.357706859707832,0
"3908",10043,1983,0,0,0,0,0,7,0,1,0,2408,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.44545006752014,0,0,1,0,0,0,0,49,1.3529559224844,0
